Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
214,Salinas South II,Monterey Bay,6/13/2020,0700,165,0.11, ,0.00, ,189, ,1.5, ,14.3, ,90, ,12.8, ,2.6, ,331, ,17.9, 
214,Salinas South II,Monterey Bay,6/13/2020,0800,165,0.23, ,0.00, ,369, ,1.4, ,15.5, ,79, ,11.9, ,3.4, ,333, ,17.8, 
214,Salinas South II,Monterey Bay,6/13/2020,0900,165,0.36, ,0.00, ,543, ,1.3, ,16.8, ,68, ,10.9, ,2.8, ,331, ,17.8, 
214,Salinas South II,Monterey Bay,6/13/2020,1000,165,0.52, ,0.00, ,732, ,1.2, ,17.9, ,60, ,10.1, ,3.8, ,321, ,17.8, 
214,Salinas South II,Monterey Bay,6/13/2020,1100,165,0.63, ,0.00, ,875, ,1.3, ,19.1, ,57, ,10.3, ,4.1, ,316, ,17.9, 
214,Salinas South II,Monterey Bay,6/13/2020,1200,165,0.67, ,0.00, ,858, ,1.3, ,19.9, ,54, ,10.4, ,5.3, ,303, ,18.1, 
214,Salinas South II,Monterey Bay,6/13/2020,1300,165,0.71, ,0.00, ,902, ,1.2, ,20.2, ,51, ,9.8, ,5.6, ,308, ,18.4, 
214,Salinas South II,Monterey Bay,6/13/2020,1400,165,0.72, ,0.00, ,895, ,1.2, ,20.6, ,47, ,9.0, ,6.0, ,313, ,18.8, 
214,Salinas South II,Monterey Bay,6/13/2020,1500,165,0.66, ,0.00, ,798, ,1.1, ,20.5, ,46, ,8.4, ,6.2, ,314, ,19.2, 
214,Salinas South II,Monterey Bay,6/13/2020,1600,165,0.56, ,0.00, ,657, ,1.1, ,20.3, ,46, ,8.3, ,6.3, ,312, ,19.6, 
214,Salinas South II,Monterey Bay,6/13/2020,1700,165,0.43, ,0.00, ,486, ,1.1, ,19.8, ,47, ,8.2, ,6.0, ,311, ,19.9, 
214,Salinas South II,Monterey Bay,6/13/2020,1800,165,0.29, ,0.00, ,299, ,1.1, ,18.7, ,50, ,8.2, ,5.6, ,311, ,20.0, 
214,Salinas South II,Monterey Bay,6/13/2020,1900,165,0.13, ,0.00, ,120, ,1.1, ,17.6, ,55, ,8.5, ,4.9, ,316, ,20.0, 
214,Salinas South II,Monterey Bay,6/13/2020,2000,165,0.04, ,0.00, ,12, ,1.2, ,16.2, ,63, ,9.2, ,3.8, ,331, ,19.9, 
214,Salinas South II,Monterey Bay,6/13/2020,2100,165,0.01, ,0.00, ,0, ,1.2, ,15.2, ,70, ,9.9, ,2.9, ,348, ,19.7, 
214,Salinas South II,Monterey Bay,6/13/2020,2200,165,0.00, ,0.00, ,0, ,1.2, ,14.7, ,73, ,10.0, ,2.7, ,355, ,19.5, 
214,Salinas South II,Monterey Bay,6/13/2020,2300,165,0.00, ,0.00, ,0, ,1.2, ,14.5, ,74, ,10.0, ,2.6, ,357, ,19.2, 
214,Salinas South II,Monterey Bay,6/13/2020,2400,165,0.00, ,0.00, ,0, ,1.2, ,14.2, ,76, ,10.0, ,2.4, ,5, ,19.0, 
214,Salinas South II,Monterey Bay,6/14/2020,0100,166,0.00, ,0.00, ,0, ,1.2, ,14.0, ,76, ,9.9, ,2.3, ,6, ,18.8, 
214,Salinas South II,Monterey Bay,6/14/2020,0200,166,0.00, ,0.00, ,0, ,1.2, ,14.0, ,75, ,9.7, ,2.2, ,18, ,18.7, 
214,Salinas South II,Monterey Bay,6/14/2020,0300,166,0.00, ,0.00, ,0, ,1.2, ,13.6, ,78, ,9.7, ,1.8, ,30, ,18.5, 
214,Salinas South II,Monterey Bay,6/14/2020,0400,166,0.00, ,0.00, ,0, ,1.2, ,13.2, ,81, ,10.0, ,1.4, ,33, ,18.3, 
214,Salinas South II,Monterey Bay,6/14/2020,0500,166,0.00, ,0.00, ,2, ,1.2, ,12.1, ,86, ,9.9, ,1.0, ,148, ,18.2, 
214,Salinas South II,Monterey Bay,6/14/2020,0600,166,0.01, ,0.00, ,70, ,1.3, ,13.2, ,85, ,10.7, ,0.7, ,103, ,18.0, 
214,Salinas South II,Monterey Bay,6/14/2020,0700,166,0.14, ,0.00, ,235, ,1.3, ,15.4, ,75, ,11.0, ,1.0, ,85, ,17.8, 
214,Salinas South II,Monterey Bay,6/14/2020,0800,166,0.27, ,0.00, ,416, ,1.4, ,17.2, ,71, ,12.0, ,2.5, ,319, ,17.7, 
214,Salinas South II,Monterey Bay,6/14/2020,0900,166,0.41, ,0.00, ,593, ,1.4, ,19.2, ,65, ,12.4, ,3.1, ,327, ,17.7, 
214,Salinas South II,Monterey Bay,6/14/2020,1000,166,0.56, ,0.00, ,751, ,1.5, ,21.2, ,59, ,13.0, ,3.6, ,321, ,17.7, 
214,Salinas South II,Monterey Bay,6/14/2020,1100,166,0.68, ,0.00, ,860, ,1.5, ,22.8, ,55, ,13.2, ,4.4, ,310, ,17.9, 
214,Salinas South II,Monterey Bay,6/14/2020,1200,166,0.75, ,0.00, ,920, ,1.6, ,23.0, ,56, ,13.6, ,5.8, ,319, ,18.1, 
214,Salinas South II,Monterey Bay,6/14/2020,1300,166,0.76, ,0.00, ,941, ,1.6, ,22.5, ,60, ,14.4, ,6.5, ,319, ,18.5, 
214,Salinas South II,Monterey Bay,6/14/2020,1400,166,0.73, ,0.00, ,897, ,1.6, ,21.9, ,62, ,14.2, ,7.3, ,316, ,19.0, 
214,Salinas South II,Monterey Bay,6/14/2020,1500,166,0.62, ,0.00, ,766, ,1.6, ,21.2, ,63, ,13.9, ,7.3, ,318, ,19.5, 
214,Salinas South II,Monterey Bay,6/14/2020,1600,166,0.51, ,0.00, ,643, ,1.6, ,20.3, ,67, ,13.9, ,7.1, ,324, ,19.9, 
214,Salinas South II,Monterey Bay,6/14/2020,1700,166,0.37, ,0.00, ,475, ,1.6, ,19.2, ,71, ,13.8, ,6.6, ,325, ,20.2, 
214,Salinas South II,Monterey Bay,6/14/2020,1800,166,0.22, ,0.00, ,258, ,1.6, ,19.0, ,71, ,13.7, ,5.7, ,327, ,20.3, 
214,Salinas South II,Monterey Bay,6/14/2020,1900,166,0.08, ,0.00, ,86, ,1.5, ,18.0, ,75, ,13.5, ,4.9, ,350, ,20.3, 
214,Salinas South II,Monterey Bay,6/14/2020,2000,166,0.03, ,0.00, ,12, ,1.5, ,17.4, ,78, ,13.4, ,5.0, ,359, ,20.2, 
214,Salinas South II,Monterey Bay,6/14/2020,2100,166,0.02, ,0.00, ,0, ,1.5, ,16.8, ,80, ,13.3, ,5.6, ,355, ,20.1, 
214,Salinas South II,Monterey Bay,6/14/2020,2200,166,0.01, ,0.00, ,0, ,1.5, ,16.4, ,81, ,13.1, ,5.2, ,352, ,19.8, 
214,Salinas South II,Monterey Bay,6/14/2020,2300,166,0.00, ,0.00, ,0, ,1.5, ,16.2, ,82, ,13.2, ,3.9, ,347, ,19.6, 
214,Salinas South II,Monterey Bay,6/14/2020,2400,166,0.00,Y,0.00, ,0, ,1.5, ,15.9,Y,84,Y,13.2,Y,3.1, ,338, ,19.4, 
214,Salinas South II,Monterey Bay,6/15/2020,0100,167,0.00, ,0.00, ,0, ,1.5, ,14.7, ,90, ,13.1, ,3.5, ,327, ,19.2, 
214,Salinas South II,Monterey Bay,6/15/2020,0200,167,0.00, ,0.00, ,0, ,1.5, ,14.3, ,92, ,13.1, ,2.2, ,303, ,19.1, 
214,Salinas South II,Monterey Bay,6/15/2020,0300,167,0.00, ,0.00, ,0, ,1.5, ,13.5, ,98, ,13.1, ,2.5, ,313, ,18.9, 
214,Salinas South II,Monterey Bay,6/15/2020,0400,167,0.00, ,0.00, ,0, ,1.5, ,13.1, ,100, ,13.0, ,1.7, ,321, ,18.7, 
214,Salinas South II,Monterey Bay,6/15/2020,0500,167,0.00, ,0.00, ,2, ,1.4, ,12.5, ,100, ,12.5, ,1.5, ,346, ,18.5, 
214,Salinas South II,Monterey Bay,6/15/2020,0600,167,0.02, ,0.00, ,57, ,1.5, ,12.6, ,100, ,12.6, ,2.6, ,303, ,18.4, 
214,Salinas South II,Monterey Bay,6/15/2020,0700,167,0.07, ,0.00, ,127, ,1.5, ,13.4, ,100, ,13.4, ,3.4, ,298, ,18.2, 
214,Salinas South II,Monterey Bay,6/15/2020,0800,167,0.21, ,0.00, ,381, ,1.7, ,15.1, ,100, ,15.1, ,3.9, ,280, ,18.1, 
214,Salinas South II,Monterey Bay,6/15/2020,0900,167,0.37, ,0.00, ,579, ,1.9, ,18.4, ,90, ,16.8, ,4.0, ,329, ,18.1, 
214,Salinas South II,Monterey Bay,6/15/2020,1000,167,0.55,E,0.00, ,757, ,1.4, ,23.1, ,49, ,11.8, ,,S,0, ,18.1, 
214,Salinas South II,Monterey Bay,6/15/2020,1100,167,0.64, ,0.20, ,759, ,1.4, ,22.9, ,51, ,12.2, ,5.5, ,330, ,18.2, 
214,Salinas South II,Monterey Bay,6/15/2020,1200,167,0.79, ,0.00, ,993, ,1.6, ,22.6, ,58, ,13.9, ,6.8, ,323, ,18.4, 
214,Salinas South II,Monterey Bay,6/15/2020,1300,167,0.63, ,0.00, ,762, ,1.6, ,21.7, ,62, ,14.1, ,6.9, ,325, ,18.7, 
214,Salinas South II,Monterey Bay,6/15/2020,1400,167,0.49, ,0.00, ,608, ,1.6, ,20.8, ,64, ,13.7, ,6.1, ,325, ,19.0, 
214,Salinas South II,Monterey Bay,6/15/2020,1500,167,0.61, ,0.00, ,760, ,1.5, ,21.4, ,60, ,13.3, ,6.0, ,324, ,19.3, 
214,Salinas South II,Monterey Bay,6/15/2020,1600,167,0.53, ,0.00, ,653, ,1.5, ,21.1, ,59, ,12.9, ,6.2, ,320, ,19.6, 
214,Salinas South II,Monterey Bay,6/15/2020,1700,167,0.42, ,0.00, ,514, ,1.5, ,20.0, ,62, ,12.6, ,7.2, ,316, ,19.8, 
214,Salinas South II,Monterey Bay,6/15/2020,1800,167,0.27, ,0.00, ,309, ,1.5, ,18.9, ,67, ,12.7, ,6.4, ,311, ,20.0, 
214,Salinas South II,Monterey Bay,6/15/2020,1900,167,0.14, ,0.00, ,139, ,1.4, ,18.1, ,66, ,11.8, ,6.2, ,310, ,20.0, 
214,Salinas South II,Monterey Bay,6/15/2020,2000,167,0.04, ,0.00, ,11, ,1.3, ,16.3, ,73, ,11.3, ,6.2, ,306, ,19.9, 
214,Salinas South II,Monterey Bay,6/15/2020,2100,167,0.01, ,0.00, ,0, ,1.3, ,15.4, ,76, ,11.3, ,4.9, ,302, ,19.7, 
214,Salinas South II,Monterey Bay,6/15/2020,2200,167,0.01, ,0.00, ,0, ,1.3, ,15.1, ,77, ,11.0, ,4.8, ,306, ,19.5, 
214,Salinas South II,Monterey Bay,6/15/2020,2300,167,0.01, ,0.00, ,0, ,1.3, ,14.8, ,78, ,11.0, ,5.5, ,306, ,19.3, 
214,Salinas South II,Monterey Bay,6/15/2020,2400,167,0.00, ,0.00, ,0, ,1.3, ,14.1, ,83, ,11.3, ,4.9, ,334, ,19.1, 
214,Salinas South II,Monterey Bay,6/16/2020,0100,168,0.00, ,0.00, ,0, ,1.3, ,13.5, ,86, ,11.1, ,4.6, ,355, ,18.9, 
214,Salinas South II,Monterey Bay,6/16/2020,0200,168,0.00, ,0.00, ,0, ,1.3, ,13.4, ,86, ,11.1, ,4.8, ,343, ,18.8, 
214,Salinas South II,Monterey Bay,6/16/2020,0300,168,0.00, ,0.00, ,0, ,1.3, ,13.1, ,85, ,10.6, ,4.5, ,330, ,18.6, 
214,Salinas South II,Monterey Bay,6/16/2020,0400,168,0.00, ,0.00, ,0, ,1.3, ,12.8, ,86, ,10.5, ,4.4, ,334, ,18.4, 
214,Salinas South II,Monterey Bay,6/16/2020,0500,168,0.00, ,0.00, ,2, ,1.3, ,12.6, ,87, ,10.4, ,3.9, ,349, ,18.3, 
214,Salinas South II,Monterey Bay,6/16/2020,0600,168,0.02, ,0.00, ,36, ,1.3, ,12.8, ,87, ,10.7, ,4.6, ,336, ,18.1, 
214,Salinas South II,Monterey Bay,6/16/2020,0700,168,0.12, ,0.00, ,184, ,1.3, ,13.8, ,84, ,11.1, ,4.4, ,332, ,18.0, 
214,Salinas South II,Monterey Bay,6/16/2020,0800,168,0.31, ,0.00, ,447, ,1.3, ,15.9, ,71, ,10.6, ,5.4, ,326, ,17.9, 
214,Salinas South II,Monterey Bay,6/16/2020,0900,168,0.41, ,0.00, ,563, ,1.3, ,17.4, ,63, ,10.4, ,5.1, ,309, ,17.8, 
214,Salinas South II,Monterey Bay,6/16/2020,1000,168,0.57, ,0.00, ,802, ,1.2, ,18.4, ,58, ,10.1, ,5.6, ,312, ,17.8, 
214,Salinas South II,Monterey Bay,6/16/2020,1100,168,0.69, ,0.00, ,917, ,1.2, ,19.2, ,54, ,9.8, ,6.4, ,300, ,17.8, 
214,Salinas South II,Monterey Bay,6/16/2020,1200,168,0.74, ,0.00, ,987, ,1.2, ,19.5, ,54, ,10.0, ,6.1, ,309, ,18.0, 
214,Salinas South II,Monterey Bay,6/16/2020,1300,168,0.77, ,0.00, ,1004, ,1.2, ,20.1, ,52, ,9.9, ,6.5, ,311, ,18.4, 
214,Salinas South II,Monterey Bay,6/16/2020,1400,168,0.74, ,0.00, ,954, ,1.2, ,20.0, ,51, ,9.7, ,6.6, ,311, ,18.8, 
214,Salinas South II,Monterey Bay,6/16/2020,1500,168,0.67, ,0.00, ,850, ,1.2, ,20.2, ,50, ,9.3, ,6.7, ,316, ,19.2, 
214,Salinas South II,Monterey Bay,6/16/2020,1600,168,0.55, ,0.00, ,703, ,1.2, ,19.6, ,52, ,9.5, ,6.7, ,304, ,19.6, 
214,Salinas South II,Monterey Bay,6/16/2020,1700,168,0.44, ,0.00, ,521, ,1.2, ,19.0, ,54, ,9.4, ,6.8, ,295, ,19.9, 
214,Salinas South II,Monterey Bay,6/16/2020,1800,168,0.29, ,0.00, ,316, ,1.2, ,17.6, ,60, ,9.8, ,7.0, ,285, ,20.1, 
214,Salinas South II,Monterey Bay,6/16/2020,1900,168,0.12, ,0.00, ,125, ,1.2, ,16.1, ,66, ,9.8, ,6.6, ,295, ,20.0, 
214,Salinas South II,Monterey Bay,6/16/2020,2000,168,0.02, ,0.00, ,11, ,1.2, ,15.0, ,71, ,9.9, ,4.6, ,319, ,19.9, 
214,Salinas South II,Monterey Bay,6/16/2020,2100,168,0.00, ,0.00, ,0, ,1.2, ,14.2, ,76, ,10.0, ,4.3, ,344, ,19.7, 
214,Salinas South II,Monterey Bay,6/16/2020,2200,168,0.00, ,0.00, ,0, ,1.2, ,13.7, ,79, ,10.1, ,4.8, ,355, ,19.5, 
214,Salinas South II,Monterey Bay,6/16/2020,2300,168,0.00, ,0.00, ,0, ,1.2, ,13.2, ,80, ,9.9, ,4.4, ,359, ,19.3, 
214,Salinas South II,Monterey Bay,6/16/2020,2400,168,0.00, ,0.00, ,0, ,1.2, ,12.9, ,81, ,9.7, ,2.9, ,341, ,19.1, 
214,Salinas South II,Monterey Bay,6/17/2020,0100,169,0.00, ,0.00, ,0, ,1.2, ,12.0, ,83, ,9.1, ,1.9, ,344, ,18.9, 
214,Salinas South II,Monterey Bay,6/17/2020,0200,169,0.00, ,0.00, ,0, ,1.1, ,10.2, ,87, ,8.1, ,0.8, ,120, ,18.7, 
214,Salinas South II,Monterey Bay,6/17/2020,0300,169,0.00, ,0.00, ,0, ,1.1, ,9.9, ,88, ,7.9, ,0.7, ,108, ,18.4, 
214,Salinas South II,Monterey Bay,6/17/2020,0400,169,0.00, ,0.00, ,0, ,1.0, ,9.4, ,89, ,7.6, ,0.9, ,106, ,18.2, 
214,Salinas South II,Monterey Bay,6/17/2020,0500,169,0.00, ,0.00, ,2, ,1.0, ,9.1, ,88, ,7.3, ,0.9, ,91, ,18.0, 
214,Salinas South II,Monterey Bay,6/17/2020,0600,169,0.02, ,0.00, ,82, ,1.1, ,9.7, ,88, ,7.9, ,1.5, ,146, ,17.7, 
214,Salinas South II,Monterey Bay,6/17/2020,0700,169,0.14, ,0.00, ,259, ,1.2, ,12.1, ,85, ,9.7, ,2.0, ,164, ,17.5, 
214,Salinas South II,Monterey Bay,6/17/2020,0800,169,0.27, ,0.00, ,462, ,1.2, ,15.1, ,73, ,10.3, ,1.4, ,189, ,17.4, 
214,Salinas South II,Monterey Bay,6/17/2020,0900,169,0.41, ,0.00, ,653, ,1.3, ,18.4, ,60, ,10.5, ,1.5, ,295, ,17.3, 
214,Salinas South II,Monterey Bay,6/17/2020,1000,169,0.58, ,0.00, ,814, ,1.2, ,22.3, ,45, ,9.9, ,2.6, ,332, ,17.4, 
214,Salinas South II,Monterey Bay,6/17/2020,1100,169,0.74, ,0.00, ,933, ,1.0, ,25.4, ,32, ,7.5, ,3.3, ,318, ,17.6, 
214,Salinas South II,Monterey Bay,6/17/2020,1200,169,0.86, ,0.00, ,999, ,1.2, ,26.3, ,34, ,9.3, ,5.0, ,320, ,17.9, 
214,Salinas South II,Monterey Bay,6/17/2020,1300,169,0.89,Y,0.00, ,1010, ,1.2, ,25.8,Y,36,Y,9.6,Y,6.0, ,326, ,18.4, 
214,Salinas South II,Monterey Bay,6/17/2020,1400,169,0.85, ,0.00, ,962, ,1.1, ,24.7, ,37, ,9.0, ,6.5, ,322, ,19.0, 
214,Salinas South II,Monterey Bay,6/17/2020,1500,169,0.75, ,0.00, ,858, ,1.2, ,24.0, ,39, ,9.2, ,6.5, ,328, ,19.5, 
214,Salinas South II,Monterey Bay,6/17/2020,1600,169,0.62, ,0.00, ,710, ,1.1, ,23.1, ,40, ,8.8, ,6.5, ,321, ,20.0, 
214,Salinas South II,Monterey Bay,6/17/2020,1700,169,0.49, ,0.00, ,528, ,1.1, ,22.7, ,38, ,7.9, ,6.0, ,320, ,20.4, 
214,Salinas South II,Monterey Bay,6/17/2020,1800,169,0.35,Y,0.00, ,325, ,1.0, ,22.8,Y,35,Y,6.7,Y,5.0, ,322, ,20.6, 
214,Salinas South II,Monterey Bay,6/17/2020,1900,169,0.16,Y,0.00, ,133, ,0.9, ,21.7,Y,36,Y,6.0,Y,4.2, ,334, ,20.6, 
214,Salinas South II,Monterey Bay,6/17/2020,2000,169,0.08,Y,0.00, ,13, ,1.0, ,20.0,Y,41,Y,6.3,Y,3.7, ,4, ,20.5, 
214,Salinas South II,Monterey Bay,6/17/2020,2100,169,0.06,R,0.00, ,0, ,0.9, ,19.5,R,40,R,5.5,R,3.2, ,7, ,20.3, 
214,Salinas South II,Monterey Bay,6/17/2020,2200,169,0.01,Y,0.00, ,0, ,1.0, ,17.1,Y,53,Y,7.4,Y,1.8, ,218, ,20.1, 
214,Salinas South II,Monterey Bay,6/17/2020,2300,169,0.00, ,0.00, ,0, ,1.1, ,14.8, ,66, ,8.5, ,0.9, ,112, ,19.9, 
214,Salinas South II,Monterey Bay,6/17/2020,2400,169,0.00, ,0.00, ,0, ,1.1, ,13.8, ,71, ,8.7, ,0.8, ,98, ,19.7, 
214,Salinas South II,Monterey Bay,6/18/2020,0100,170,0.00, ,0.00, ,0, ,1.1, ,13.0, ,76, ,8.9, ,0.8, ,155, ,19.4, 
214,Salinas South II,Monterey Bay,6/18/2020,0200,170,0.00, ,0.00, ,0, ,1.1, ,11.8, ,80, ,8.6, ,1.1, ,125, ,19.1, 
214,Salinas South II,Monterey Bay,6/18/2020,0300,170,0.00, ,0.00, ,0, ,1.1, ,12.2, ,77, ,8.3, ,1.9, ,136, ,18.8, 
214,Salinas South II,Monterey Bay,6/18/2020,0400,170,0.00, ,0.00, ,0, ,1.0, ,12.7, ,68, ,7.0, ,2.0, ,139, ,18.6, 
214,Salinas South II,Monterey Bay,6/18/2020,0500,170,0.01, ,0.00, ,2, ,1.0, ,12.6, ,67, ,6.5, ,2.8, ,139, ,18.4, 
214,Salinas South II,Monterey Bay,6/18/2020,0600,170,0.06, ,0.00, ,76, ,1.0, ,13.5, ,62, ,6.3, ,3.3, ,150, ,18.2, 
214,Salinas South II,Monterey Bay,6/18/2020,0700,170,0.20, ,0.00, ,256, ,1.0, ,15.7, ,57, ,7.2, ,3.9, ,155, ,18.0, 
214,Salinas South II,Monterey Bay,6/18/2020,0800,170,0.38,Y,0.00, ,458, ,1.0, ,19.2,Y,47,Y,7.6,Y,4.8, ,160, ,17.9, 
214,Salinas South II,Monterey Bay,6/18/2020,0900,170,0.51,Y,0.00, ,649, ,1.1, ,22.6,Y,41,Y,8.6,Y,3.5, ,162, ,17.8, 
214,Salinas South II,Monterey Bay,6/18/2020,1000,170,0.59,Y,0.00, ,804, ,1.1, ,25.5,Y,34,Y,8.5,Y,1.7, ,278, ,17.9, 
214,Salinas South II,Monterey Bay,6/18/2020,1100,170,0.78, ,0.00, ,925, ,1.3, ,25.9, ,40, ,11.1, ,4.8, ,326, ,18.1, 
214,Salinas South II,Monterey Bay,6/18/2020,1200,170,0.85, ,0.00, ,991, ,1.4, ,24.9, ,44, ,11.8, ,6.2, ,325, ,18.4, 
214,Salinas South II,Monterey Bay,6/18/2020,1300,170,0.85, ,0.00, ,1004, ,1.4, ,23.9, ,47, ,11.9, ,7.0, ,320, ,18.9, 
214,Salinas South II,Monterey Bay,6/18/2020,1400,170,0.79, ,0.00, ,955, ,1.4, ,22.3, ,52, ,12.1, ,7.4, ,323, ,19.4, 
214,Salinas South II,Monterey Bay,6/18/2020,1500,170,0.70, ,0.00, ,856, ,1.4, ,21.5, ,55, ,12.1, ,7.7, ,321, ,19.9, 
214,Salinas South II,Monterey Bay,6/18/2020,1600,170,0.56, ,0.00, ,711, ,1.4, ,20.6, ,59, ,12.2, ,7.4, ,321, ,20.3, 
214,Salinas South II,Monterey Bay,6/18/2020,1700,170,0.42, ,0.00, ,527, ,1.4, ,19.6, ,63, ,12.4, ,6.8, ,326, ,20.6, 
214,Salinas South II,Monterey Bay,6/18/2020,1800,170,0.27, ,0.00, ,329, ,1.4, ,18.7, ,66, ,12.3, ,6.5, ,334, ,20.7, 
214,Salinas South II,Monterey Bay,6/18/2020,1900,170,0.09, ,0.00, ,131, ,1.4, ,16.1, ,77, ,12.1, ,6.0, ,329, ,20.7, 
214,Salinas South II,Monterey Bay,6/18/2020,2000,170,0.00, ,0.00, ,11, ,1.4, ,14.1, ,87, ,11.9, ,4.8, ,309, ,20.6, 
214,Salinas South II,Monterey Bay,6/18/2020,2100,170,0.00, ,0.00, ,0, ,1.4, ,13.2, ,91, ,11.8, ,4.0, ,303, ,20.4, 
214,Salinas South II,Monterey Bay,6/18/2020,2200,170,0.00, ,0.00, ,0, ,1.4, ,12.6, ,94, ,11.6, ,3.8, ,296, ,20.1, 
214,Salinas South II,Monterey Bay,6/18/2020,2300,170,0.00, ,0.00, ,0, ,1.4, ,12.3, ,97, ,11.8, ,3.8, ,292, ,19.8, 
214,Salinas South II,Monterey Bay,6/18/2020,2400,170,0.00, ,0.00, ,0, ,1.4, ,12.2, ,98, ,11.9, ,3.3, ,287, ,19.6, 
214,Salinas South II,Monterey Bay,6/19/2020,0100,171,0.00, ,0.00, ,0, ,1.4, ,12.1, ,98, ,11.8, ,2.7, ,263, ,19.3, 
214,Salinas South II,Monterey Bay,6/19/2020,0200,171,0.00, ,0.00, ,0, ,1.4, ,12.0, ,98, ,11.7, ,2.5, ,257, ,19.2, 
214,Salinas South II,Monterey Bay,6/19/2020,0300,171,0.00, ,0.00, ,0, ,1.4, ,11.8, ,98, ,11.5, ,2.5, ,265, ,19.0, 
214,Salinas South II,Monterey Bay,6/19/2020,0400,171,0.00, ,0.00, ,0, ,1.3, ,11.8, ,97, ,11.4, ,2.4, ,269, ,18.8, 
214,Salinas South II,Monterey Bay,6/19/2020,0500,171,0.00, ,0.00, ,0, ,1.3, ,11.8, ,96, ,11.2, ,2.1, ,311, ,18.7, 
214,Salinas South II,Monterey Bay,6/19/2020,0600,171,0.00, ,0.00, ,16, ,1.3, ,11.8, ,96, ,11.2, ,1.7, ,287, ,18.5, 
214,Salinas South II,Monterey Bay,6/19/2020,0700,171,0.03, ,0.00, ,55, ,1.3, ,11.9, ,94, ,11.1, ,1.3, ,4, ,18.4, 
214,Salinas South II,Monterey Bay,6/19/2020,0800,171,0.05, ,0.00, ,116, ,1.3, ,12.6, ,92, ,11.2, ,1.2, ,192, ,18.3, 
214,Salinas South II,Monterey Bay,6/19/2020,0900,171,0.17, ,0.00, ,325, ,1.4, ,13.8, ,86, ,11.5, ,1.4, ,225, ,18.3, 
214,Salinas South II,Monterey Bay,6/19/2020,1000,171,0.46, ,0.00, ,748, ,1.4, ,15.9, ,78, ,12.0, ,1.9, ,289, ,18.2, 
214,Salinas South II,Monterey Bay,6/19/2020,1100,171,0.60, ,0.00, ,912, ,1.5, ,18.4, ,69, ,12.7, ,3.4, ,314, ,18.3, 
214,Salinas South II,Monterey Bay,6/19/2020,1200,171,0.71, ,0.00, ,981, ,1.5, ,20.5, ,62, ,12.8, ,5.2, ,317, ,18.5, 
214,Salinas South II,Monterey Bay,6/19/2020,1300,171,0.76, ,0.00, ,994, ,1.5, ,21.2, ,58, ,12.5, ,6.6, ,323, ,18.8, 
214,Salinas South II,Monterey Bay,6/19/2020,1400,171,0.72, ,0.00, ,950, ,1.5, ,20.4, ,62, ,12.9, ,7.3, ,326, ,19.2, 
214,Salinas South II,Monterey Bay,6/19/2020,1500,171,0.62, ,0.00, ,850, ,1.5, ,19.4, ,67, ,13.2, ,7.6, ,329, ,19.7, 
214,Salinas South II,Monterey Bay,6/19/2020,1600,171,0.50, ,0.00, ,704, ,1.5, ,18.6, ,71, ,13.2, ,7.5, ,333, ,20.1, 
214,Salinas South II,Monterey Bay,6/19/2020,1700,171,0.37, ,0.00, ,523, ,1.5, ,17.3, ,76, ,13.0, ,7.4, ,336, ,20.4, 
214,Salinas South II,Monterey Bay,6/19/2020,1800,171,0.23, ,0.00, ,320, ,1.5, ,16.1, ,80, ,12.5, ,6.8, ,338, ,20.5, 
214,Salinas South II,Monterey Bay,6/19/2020,1900,171,0.04, ,0.00, ,83, ,1.4, ,14.7, ,85, ,12.3, ,5.9, ,331, ,20.5, 
214,Salinas South II,Monterey Bay,6/19/2020,2000,171,0.00, ,0.00, ,5, ,1.4, ,14.0, ,89, ,12.2, ,5.2, ,321, ,20.4, 
214,Salinas South II,Monterey Bay,6/19/2020,2100,171,0.00, ,0.00, ,0, ,1.4, ,13.7, ,90, ,12.1, ,5.0, ,311, ,20.2, 
214,Salinas South II,Monterey Bay,6/19/2020,2200,171,0.00, ,0.00, ,0, ,1.4, ,13.5, ,92, ,12.2, ,4.4, ,306, ,19.9, 
214,Salinas South II,Monterey Bay,6/19/2020,2300,171,0.00, ,0.00, ,0, ,1.4, ,13.3, ,94, ,12.4, ,3.8, ,310, ,19.7, 
214,Salinas South II,Monterey Bay,6/19/2020,2400,171,0.00, ,0.00, ,0, ,1.4, ,13.3, ,95, ,12.5, ,3.0, ,291, ,19.5, 
214,Salinas South II,Monterey Bay,6/20/2020,0100,172,0.00, ,0.00, ,0, ,1.4, ,13.1, ,96, ,12.4, ,2.3, ,277, ,19.3, 
214,Salinas South II,Monterey Bay,6/20/2020,0200,172,0.00, ,0.00, ,0, ,1.4, ,13.0, ,96, ,12.4, ,2.0, ,283, ,19.1, 
214,Salinas South II,Monterey Bay,6/20/2020,0300,172,0.00, ,0.00, ,0, ,1.4, ,12.9, ,95, ,12.2, ,2.6, ,268, ,19.0, 
214,Salinas South II,Monterey Bay,6/20/2020,0400,172,0.00, ,0.00, ,0, ,1.4, ,12.6, ,96, ,11.9, ,2.9, ,262, ,18.9, 
